"","gridID","presence","year","predictedValue"
"475","X12-207",0,"2020",0
"476","X12-207",0,"2020",0
"477","X12-207",0,"2020",0
"478","X12-207",0,"2020",0
"479","X12-207",0,"2020",0
"480","X12-207",0,"2020",0
"481","X12-207",0,"2020",0
"482","X12-207",0,"2020",0
"483","X12-207",0,"2020",0
"484","X12-207",0,"2020",0
"485","X12-207",0,"2020",0
"486","X12-207",0,"2020",0
"487","X12-207",0,"2020",0
"488","X12-207",0,"2020",0
"489","X12-207",0,"2020",0
"490","X12-207",0,"2020",0
"491","X12-207",0,"2020",0
"492","X12-207",0,"2020",0
"493","X12-207",0,"2020",0
"494","X12-207",0,"2020",0
"495","X12-207",0,"2020",0
"496","X12-207",0,"2020",0
"497","X12-207",0,"2020",0
"498","X12-207",0,"2020",0
"499","X12-207",0,"2020",0
"500","X12-207",0,"2020",0
"501","X12-207",0,"2020",0
"502","X12-207",0,"2020",0
"503","X12-207",0,"2020",0
"504","X12-207",0,"2020",0
"505","X12-207",0,"2020",0
"506","X12-207",0,"2020",0
"507","X12-207",0,"2020",0
"508","X12-207",0,"2020",0
"509","X12-207",0,"2020",0
"510","X12-207",0,"2020",0
"511","X12-207",0,"2020",0
"512","X12-207",0,"2020",0
"513","X12-207",0,"2020",0
"514","X12-207",0,"2020",0
"515","X12-207",0,"2020",0
"516","X12-207",0,"2020",0
"517","X12-207",0,"2020",0
"518","X12-207",0,"2020",0
"519","X12-207",0,"2020",0
"520","X12-207",0,"2020",0
"521","X12-207",0,"2020",0
"522","X12-207",0,"2020",0
"523","X12-207",0,"2020",0
"524","X12-207",0,"2020",0
"525","X12-207",0,"2020",0
"526","X12-207",0,"2020",0
"527","X12-207",0,"2020",0
"528","X12-207",0,"2020",0
"529","X12-207",0,"2020",0
"530","X12-207",0,"2020",0
"531","X12-207",0,"2020",0
"532","X12-207",0,"2020",0
"533","X12-207",0,"2020",0
"534","X12-207",0,"2020",0
"535","X12-207",0,"2020",0
"536","X12-207",0,"2020",0
"537","X12-207",0,"2020",0
"538","X12-207",0,"2020",0
"539","X12-278",1,"2020",0
"540","X12-278",1,"2020",1
"541","X12-278",1,"2020",1
"542","X12-278",1,"2020",1
"543","X12-278",1,"2020",1
"544","X12-278",1,"2020",0
"545","X12-278",1,"2020",1
"546","X12-278",1,"2020",1
"547","X12-278",1,"2020",1
"548","X12-278",1,"2020",1
"549","X12-278",1,"2020",0
"550","X12-278",1,"2020",1
"551","X12-278",1,"2020",0
"552","X12-278",1,"2020",1
"553","X12-278",1,"2020",0
"554","X12-278",1,"2020",1
"555","X12-278",1,"2020",1
"556","X12-278",1,"2020",0
"557","X12-278",1,"2020",0
"558","X12-278",1,"2020",1
"559","X12-278",1,"2020",1
"560","X12-278",1,"2020",1
"561","X12-278",1,"2020",0
"562","X12-278",1,"2020",0
"563","X12-278",1,"2020",1
"564","X12-278",1,"2020",0
"565","X12-278",1,"2020",1
"566","X12-278",1,"2020",1
"567","X12-278",1,"2020",1
"568","X12-278",1,"2020",1
"569","X12-278",1,"2020",1
"570","X12-278",1,"2020",0
"571","X12-278",1,"2020",1
"572","X12-278",1,"2020",0
"573","X12-278",1,"2020",1
"574","X12-278",1,"2020",0
"575","X12-278",1,"2020",0
"576","X12-278",1,"2020",1
"577","X12-278",1,"2020",0
"578","X12-278",1,"2020",0
"579","X12-278",1,"2020",0
"580","X12-278",1,"2020",1
"581","X12-278",1,"2020",1
"582","X12-278",1,"2020",1
"583","X12-278",1,"2020",1
"584","X12-278",1,"2020",1
"585","X12-278",1,"2020",0
"586","X12-278",1,"2020",0
"587","X12-278",1,"2020",1
"588","X12-278",1,"2020",0
"589","X12-278",1,"2020",0
"590","X12-278",1,"2020",1
"591","X12-278",1,"2020",0
"592","X12-278",1,"2020",1
"593","X12-278",1,"2020",1
"594","X12-278",1,"2020",0
"595","X12-278",1,"2020",0
"596","X12-278",1,"2020",0
"597","X12-278",1,"2020",0
"598","X12-278",1,"2020",1
"599","X12-278",1,"2020",0
"600","X12-278",1,"2020",0
"601","X12-278",1,"2020",1
"602","X12-278",1,"2020",1
"603","X12-278",1,"2020",0
"604","X12-278",1,"2020",1
"605","X12-278",1,"2020",0
"606","X12-278",1,"2020",0
"607","X12-278",0,"2020",0
"608","X12-278",0,"2020",0
"609","X12-278",0,"2020",0
"610","X12-278",0,"2020",0
"611","X12-278",0,"2020",0
"612","X12-278",0,"2020",0
"613","X12-278",0,"2020",0
"614","X12-278",0,"2020",0
"615","X12-278",0,"2020",0
"616","X12-278",0,"2020",0
"617","X12-278",0,"2020",0
"618","X12-278",0,"2020",0
"619","X12-278",0,"2020",0
"620","X12-278",0,"2020",0
"621","X12-278",0,"2020",0
"622","X12-278",0,"2020",0
"623","X12-278",0,"2020",0
"624","X12-278",0,"2020",0
"625","X12-278",0,"2020",0
"626","X12-278",0,"2020",0
"627","X12-278",0,"2020",0
"628","X12-278",0,"2020",0
"629","X12-278",0,"2020",0
"630","X12-278",0,"2020",0
"631","X12-278",0,"2020",0
"632","X12-278",0,"2020",0
"633","X12-278",0,"2020",0
"634","X12-278",0,"2020",0
"635","X12-278",0,"2020",1
"636","X12-278",0,"2020",0
"637","X12-278",0,"2020",1
"638","X12-278",0,"2020",0
"639","X12-278",0,"2020",0
"640","X12-278",0,"2020",0
"641","X12-278",0,"2020",0
"642","X12-278",0,"2020",0
"643","X12-278",0,"2020",0
"644","X12-278",0,"2020",0
"645","X12-278",0,"2020",0
"646","X12-278",0,"2020",0
"647","X12-278",0,"2020",0
"648","X12-278",0,"2020",0
"649","X12-278",0,"2020",0
"650","X12-278",0,"2020",0
"651","X12-278",0,"2020",0
"652","X12-278",0,"2020",0
"653","X12-278",0,"2020",0
"654","X12-278",0,"2020",0
"655","X12-278",0,"2020",0
"656","X12-278",0,"2020",0
"657","X12-278",0,"2020",0
"658","X12-278",0,"2020",0
"659","X12-278",0,"2020",0
"660","X12-278",0,"2020",0
"661","X12-278",0,"2020",1
"662","X12-278",0,"2020",0
"663","X12-278",0,"2020",0
"664","X12-278",0,"2020",0
"665","X12-278",0,"2020",0
"666","X12-278",0,"2020",0
"667","X12-278",0,"2020",0
"668","X12-278",0,"2020",0
"669","X12-278",0,"2020",0
"670","X12-278",0,"2020",0
"671","X12-278",0,"2020",0
"672","X12-278",0,"2020",0
"673","X12-278",0,"2020",0
"674","X12-278",0,"2020",0
"675","X12-278",0,"2020",0
"676","X12-281",1,"2020",1
"677","X12-281",1,"2020",0
"678","X12-281",1,"2020",1
"679","X12-281",1,"2020",1
"680","X12-281",1,"2020",0
"681","X12-281",1,"2020",0
"682","X12-281",1,"2020",0
"683","X12-281",1,"2020",0
"684","X12-281",1,"2020",1
"685","X12-281",1,"2020",0
"686","X12-281",1,"2020",0
"687","X12-281",1,"2020",1
"688","X12-281",1,"2020",0
"689","X12-281",1,"2020",1
"690","X12-281",1,"2020",0
"691","X12-281",1,"2020",0
"692","X12-281",1,"2020",0
"693","X12-281",1,"2020",1
"694","X12-281",1,"2020",1
"695","X12-281",1,"2020",1
"696","X12-281",1,"2020",1
"697","X12-281",1,"2020",1
"698","X12-281",1,"2020",0
"699","X12-281",1,"2020",1
"700","X12-281",1,"2020",1
"701","X12-281",1,"2020",1
"702","X12-281",1,"2020",1
"703","X12-281",1,"2020",1
"704","X12-281",1,"2020",1
"705","X12-281",1,"2020",1
"706","X12-281",1,"2020",1
"707","X12-281",1,"2020",1
"708","X12-281",1,"2020",0
"709","X12-281",1,"2020",1
"710","X12-281",1,"2020",1
"711","X12-281",1,"2020",1
"712","X12-281",1,"2020",0
"713","X12-281",1,"2020",1
"714","X12-281",1,"2020",1
"715","X12-281",1,"2020",1
"716","X12-281",1,"2020",1
"717","X12-281",1,"2020",1
"718","X12-281",1,"2020",1
"719","X12-281",1,"2020",1
"720","X12-281",1,"2020",1
"721","X12-281",1,"2020",0
"722","X12-281",1,"2020",1
"723","X12-281",1,"2020",0
"724","X12-281",1,"2020",1
"725","X12-281",1,"2020",1
"726","X12-281",1,"2020",1
"727","X12-281",1,"2020",1
"728","X12-281",1,"2020",0
"729","X12-281",1,"2020",1
"730","X12-281",1,"2020",1
"731","X12-281",1,"2020",1
"732","X12-281",1,"2020",1
"733","X12-281",1,"2020",1
"734","X12-281",1,"2020",0
"735","X12-281",1,"2020",1
"736","X12-281",1,"2020",1
"737","X12-281",0,"2020",0
"738","X12-281",0,"2020",0
"739","X12-281",0,"2020",0
"740","X12-281",0,"2020",0
"741","X12-281",0,"2020",0
"742","X12-281",0,"2020",0
"743","X12-281",0,"2020",0
"744","X12-297",0,"2020",0
"745","X12-297",0,"2020",0
"746","X12-297",0,"2020",0
"747","X12-297",0,"2020",0
"748","X12-297",0,"2020",0
"749","X12-297",0,"2020",0
"750","X12-297",0,"2020",0
"751","X12-297",0,"2020",1
"752","X12-297",0,"2020",1
"753","X12-297",0,"2020",1
"754","X12-297",0,"2020",0
"755","X12-297",0,"2020",0
"756","X12-297",0,"2020",0
"757","X12-297",0,"2020",0
"758","X12-297",0,"2020",0
"759","X12-297",0,"2020",0
"760","X12-297",0,"2020",0
"761","X12-297",0,"2020",0
"762","X12-297",0,"2020",0
"763","X12-297",0,"2020",0
"764","X12-297",0,"2020",0
"765","X12-297",0,"2020",1
"766","X12-297",0,"2020",0
"767","X12-297",0,"2020",1
"768","X12-297",0,"2020",0
"769","X12-297",0,"2020",0
"770","X12-297",0,"2020",0
"771","X12-297",0,"2020",0
"772","X12-297",0,"2020",0
"773","X12-297",0,"2020",0
"774","X12-297",0,"2020",0
"775","X12-297",0,"2020",0
"776","X12-297",0,"2020",0
"777","X12-297",0,"2020",0
"778","X12-297",0,"2020",0
"779","X12-297",0,"2020",1
"780","X12-297",0,"2020",0
"781","X12-297",0,"2020",0
"782","X12-297",0,"2020",0
"783","X12-297",0,"2020",1
"784","X12-297",0,"2020",1
"785","X12-297",0,"2020",0
"786","X12-297",0,"2020",0
"787","X12-297",0,"2020",0
"788","X12-297",0,"2020",0
"789","X12-297",0,"2020",0
"790","X12-297",0,"2020",0
"791","X12-297",0,"2020",0
"792","X12-297",0,"2020",0
"793","X12-297",0,"2020",0
"794","X12-297",0,"2020",0
"795","X12-297",0,"2020",0
"796","X12-297",0,"2020",0
"797","X12-297",0,"2020",0
"798","X12-297",0,"2020",1
"799","X12-297",0,"2020",0
"800","X12-297",0,"2020",1
"801","X12-297",0,"2020",1
"802","X12-297",0,"2020",0
"803","X12-297",0,"2020",0
"804","X12-297",0,"2020",0
"805","X12-297",0,"2020",0
"806","X12-297",0,"2020",0
"807","X12-297",0,"2020",0
"808","X12-297",0,"2020",0
"809","X12-297",0,"2020",0
"810","X12-297",0,"2020",0
"811","X12-297",0,"2020",0
"812","X12-297",0,"2020",0
"813","X12-297",0,"2020",0
"814","X12-297",0,"2020",0
"815","X12-297",0,"2020",0
"816","X12-297",0,"2020",0
"817","X12-297",0,"2020",0
"818","X12-297",0,"2020",0
"819","X12-297",0,"2020",0
"820","X12-297",0,"2020",0
"821","X12-440",1,"2020",NA
"822","X12-440",1,"2020",NA
"823","X12-440",1,"2020",NA
"824","X12-440",1,"2020",NA
"825","X12-440",1,"2020",NA
"826","X12-440",1,"2020",NA
"827","X12-440",1,"2020",NA
"828","X12-440",1,"2020",NA
"829","X12-440",1,"2020",NA
"830","X12-440",1,"2020",NA
"831","X12-440",1,"2020",NA
"832","X12-440",1,"2020",NA
"833","X12-440",1,"2020",NA
"834","X12-440",1,"2020",NA
"835","X12-440",1,"2020",NA
"836","X12-440",1,"2020",NA
"837","X12-440",1,"2020",NA
"838","X12-440",1,"2020",NA
"839","X12-440",1,"2020",NA
"840","X12-440",1,"2020",NA
"841","X12-440",1,"2020",NA
"842","X12-440",1,"2020",NA
"843","X12-440",1,"2020",NA
"844","X12-440",1,"2020",NA
"845","X12-440",1,"2020",NA
"846","X12-440",1,"2020",NA
"847","X12-440",1,"2020",NA
"848","X12-440",1,"2020",NA
"849","X12-440",1,"2020",NA
"850","X12-440",1,"2020",NA
"851","X12-440",1,"2020",NA
"852","X12-440",1,"2020",NA
"853","X12-440",1,"2020",NA
"854","X12-440",1,"2020",NA
"855","X12-440",1,"2020",NA
"856","X12-440",1,"2020",NA
"857","X12-440",1,"2020",NA
"858","X12-440",1,"2020",NA
"859","X12-440",1,"2020",NA
"860","X12-440",1,"2020",NA
"861","X12-440",1,"2020",NA
"862","X12-440",1,"2020",NA
"863","X12-440",1,"2020",NA
"864","X12-440",1,"2020",NA
"865","X12-440",1,"2020",1
"866","X12-440",1,"2020",1
"867","X12-440",1,"2020",1
"868","X12-440",1,"2020",1
"869","X12-440",1,"2020",1
